im_path,label
CAFE_SN11070_Frame_8.png,3.0
CAFE_SN10070_Frame_6.png,0.0
CAFE_SN11137_Frame_5.png,3.0
CAFE_SN11125_Frame_2.png,3.0
CAFE_SN10603_Frame_5.png,1.0
CAFE_SN11017_Frame_8.png,2.0
CAFE_SN11007_Frame_8.png,2.0
CAFE_SN10557_Frame_1.png,1.0
CAFE_SN10579_Frame_9.png,1.0
CAFE_SN10522_Frame_4.png,1.0
CAFE_SN10045_Frame_8.png,0.0
CAFE_SN10519_Frame_8.png,1.0
CAFE_SN10605_Frame_9.png,1.0
CAFE_SN11131_Frame_9.png,3.0
CAFE_SN10601_Frame_7.png,1.0
CAFE_SN10604_Frame_1.png,1.0
CAFE_SN10632_Frame_7.png,1.0
CAFE_SN10009_Frame_1.png,0.0
CAFE_SN10605_Frame_3.png,1.0
CAFE_SN10070_Frame_8.png,0.0
CAFE_SN10995_Frame_7.png,2.0
CAFE_SN10627_Frame_6.png,1.0
CAFE_SN10614_Frame_9.png,1.0
CAFE_SN10963_Frame_3.png,2.0
CAFE_SN11004_Frame_2.png,2.0
CAFE_SN11017_Frame_2.png,2.0
CAFE_SN11128_Frame_1.png,3.0
CAFE_SN11070_Frame_6.png,3.0
CAFE_SN10009_Frame_2.png,0.0
CAFE_SN10557_Frame_9.png,1.0
CAFE_SN10603_Frame_3.png,1.0
CAFE_SN10042_Frame_7.png,0.0
CAFE_SN11137_Frame_2.png,3.0
CAFE_SN11070_Frame_2.png,3.0
CAFE_SN11099_Frame_1.png,3.0
CAFE_SN10083_Frame_7.png,0.0
CAFE_SN10533_Frame_1.png,1.0
CAFE_SN9999_Frame_4.png,0.0
CAFE_SN10049_Frame_7.png,0.0
CAFE_SN10995_Frame_9.png,2.0
CAFE_SN10631_Frame_4.png,1.0
CAFE_SN11117_Frame_6.png,3.0
CAFE_SN10963_Frame_4.png,2.0
CAFE_SN11125_Frame_5.png,3.0
CAFE_SN11017_Frame_3.png,2.0
CAFE_SN11108_Frame_6.png,3.0
CAFE_SN10579_Frame_5.png,1.0
CAFE_SN10045_Frame_5.png,0.0
CAFE_SN9995_Frame_1.png,0.0
CAFE_SN10601_Frame_5.png,1.0
CAFE_SN10623_Frame_2.png,1.0
CAFE_SN10051_Frame_7.png,0.0
CAFE_SN10526_Frame_9.png,1.0
CAFE_SN11123_Frame_7.png,3.0
CAFE_SN11123_Frame_8.png,3.0
CAFE_SN9990_Frame_4.png,0.0
CAFE_SN11123_Frame_1.png,3.0
CAFE_SN10624_Frame_7.png,1.0
CAFE_SN11163_Frame_6.png,3.0
CAFE_SN10971_Frame_7.png,2.0
CAFE_SN10028_Frame_1.png,0.0
CAFE_SN9977_Frame_6.png,0.0
CAFE_SN11095_Frame_5.png,3.0
CAFE_SN11125_Frame_7.png,3.0
CAFE_SN11095_Frame_9.png,3.0
CAFE_SN11123_Frame_9.png,3.0
CAFE_SN10097_Frame_4.png,0.0
CAFE_SN11019_Frame_8.png,2.0
CAFE_SN10605_Frame_5.png,1.0
CAFE_SN10579_Frame_3.png,1.0
CAFE_SN11124_Frame_4.png,3.0
CAFE_SN11167_Frame_4.png,3.0
CAFE_SN11108_Frame_7.png,3.0
CAFE_SN11108_Frame_9.png,3.0
CAFE_SN10620_Frame_2.png,1.0
CAFE_SN10620_Frame_4.png,1.0
CAFE_SN11016_Frame_6.png,2.0
CAFE_SN10624_Frame_3.png,1.0
CAFE_SN10605_Frame_2.png,1.0
CAFE_SN10009_Frame_5.png,0.0
CAFE_SN10056_Frame_1.png,0.0
CAFE_SN11089_Frame_9.png,3.0
CAFE_SN11094_Frame_5.png,3.0
CAFE_SN9977_Frame_4.png,0.0
CAFE_SN10523_Frame_2.png,1.0
CAFE_SN10557_Frame_6.png,1.0
CAFE_SN10049_Frame_8.png,0.0
CAFE_SN11126_Frame_3.png,3.0
CAFE_SN10554_Frame_1.png,1.0
CAFE_SN11139_Frame_5.png,3.0
CAFE_SN11011_Frame_1.png,2.0
CAFE_SN10605_Frame_6.png,1.0
CAFE_SN10088_Frame_8.png,0.0
CAFE_SN10557_Frame_5.png,1.0
CAFE_SN10051_Frame_3.png,0.0
CAFE_SN10556_Frame_5.png,1.0
CAFE_SN11068_Frame_6.png,3.0
CAFE_SN10630_Frame_4.png,1.0
CAFE_SN10522_Frame_6.png,1.0
CAFE_SN10533_Frame_8.png,1.0
CAFE_SN10583_Frame_1.png,1.0
CAFE_SN10608_Frame_1.png,1.0
CAFE_SN11125_Frame_9.png,3.0
CAFE_SN11094_Frame_9.png,3.0
CAFE_SN10559_Frame_2.png,1.0
CAFE_SN10009_Frame_4.png,0.0
CAFE_SN11132_Frame_3.png,3.0
CAFE_SN11137_Frame_9.png,3.0
CAFE_SN10082_Frame_6.png,0.0
CAFE_SN11124_Frame_2.png,3.0
CAFE_SN10083_Frame_6.png,0.0
CAFE_SN10614_Frame_5.png,1.0
CAFE_SN11094_Frame_6.png,3.0
CAFE_SN10097_Frame_2.png,0.0
CAFE_SN10977_Frame_2.png,2.0
CAFE_SN11142_Frame_9.png,3.0
CAFE_SN9990_Frame_5.png,0.0
CAFE_SN10994_Frame_6.png,2.0
CAFE_SN10042_Frame_2.png,0.0
CAFE_SN11125_Frame_6.png,3.0
CAFE_SN11128_Frame_8.png,3.0
CAFE_SN11106_Frame_7.png,3.0
CAFE_SN11128_Frame_5.png,3.0
CAFE_SN10605_Frame_1.png,1.0
CAFE_SN10056_Frame_9.png,0.0
CAFE_SN10574_Frame_1.png,1.0
CAFE_SN10554_Frame_7.png,1.0
CAFE_SN10626_Frame_8.png,1.0
CAFE_SN11117_Frame_5.png,3.0
CAFE_SN10574_Frame_7.png,1.0
CAFE_SN11142_Frame_6.png,3.0
CAFE_SN10043_Frame_5.png,0.0
CAFE_SN11122_Frame_1.png,3.0
CAFE_SN10580_Frame_9.png,1.0
CAFE_SN10614_Frame_4.png,1.0
CAFE_SN10971_Frame_1.png,2.0
CAFE_SN10627_Frame_2.png,1.0
CAFE_SN10629_Frame_1.png,1.0
CAFE_SN11164_Frame_9.png,3.0
CAFE_SN10043_Frame_4.png,0.0
CAFE_SN11106_Frame_2.png,3.0
CAFE_SN11117_Frame_9.png,3.0
CAFE_SN10523_Frame_6.png,1.0
CAFE_SN10028_Frame_4.png,0.0
CAFE_SN11095_Frame_8.png,3.0
CAFE_SN10615_Frame_2.png,1.0
CAFE_SN11088_Frame_5.png,3.0
CAFE_SN11108_Frame_3.png,3.0
CAFE_SN10574_Frame_5.png,1.0
CAFE_SN11136_Frame_1.png,3.0
CAFE_SN11070_Frame_4.png,3.0
CAFE_SN11141_Frame_7.png,3.0
CAFE_SN11137_Frame_4.png,3.0
CAFE_SN11164_Frame_1.png,3.0
CAFE_SN10554_Frame_5.png,1.0
CAFE_SN10042_Frame_1.png,0.0
CAFE_SN11138_Frame_3.png,3.0
CAFE_SN9995_Frame_6.png,0.0
CAFE_SN11108_Frame_2.png,3.0
CAFE_SN10588_Frame_2.png,1.0
CAFE_SN11109_Frame_1.png,3.0
CAFE_SN11068_Frame_8.png,3.0
CAFE_SN9999_Frame_6.png,0.0
CAFE_SN10519_Frame_4.png,1.0
CAFE_SN11126_Frame_9.png,3.0
CAFE_SN9990_Frame_1.png,0.0
CAFE_SN11095_Frame_6.png,3.0
CAFE_SN10082_Frame_9.png,0.0
CAFE_SN10620_Frame_3.png,1.0
CAFE_SN10971_Frame_4.png,2.0
CAFE_SN10631_Frame_2.png,1.0
CAFE_SN10083_Frame_3.png,0.0
CAFE_SN10068_Frame_3.png,0.0
CAFE_SN10618_Frame_9.png,1.0
CAFE_SN11094_Frame_4.png,3.0
CAFE_SN10963_Frame_9.png,2.0
CAFE_SN11117_Frame_4.png,3.0
CAFE_SN10009_Frame_7.png,0.0
CAFE_SN10588_Frame_9.png,1.0
CAFE_SN9977_Frame_3.png,0.0
CAFE_SN10626_Frame_6.png,1.0
CAFE_SN11007_Frame_6.png,2.0
CAFE_SN11070_Frame_9.png,3.0
CAFE_SN11108_Frame_4.png,3.0
CAFE_SN10614_Frame_3.png,1.0
CAFE_SN10028_Frame_7.png,0.0
CAFE_SN10963_Frame_2.png,2.0
CAFE_SN11167_Frame_5.png,3.0
CAFE_SN11141_Frame_5.png,3.0
CAFE_SN11019_Frame_2.png,2.0
CAFE_SN9977_Frame_8.png,0.0
CAFE_SN10614_Frame_7.png,1.0
CAFE_SN10574_Frame_6.png,1.0
CAFE_SN10519_Frame_5.png,1.0
CAFE_SN11126_Frame_7.png,3.0
CAFE_SN10556_Frame_9.png,1.0
CAFE_SN10533_Frame_3.png,1.0
CAFE_SN11138_Frame_9.png,3.0
CAFE_SN11136_Frame_5.png,3.0
CAFE_SN10615_Frame_7.png,1.0
CAFE_SN10028_Frame_2.png,0.0
CAFE_SN11092_Frame_8.png,3.0
CAFE_SN10579_Frame_8.png,1.0
CAFE_SN11141_Frame_2.png,3.0
CAFE_SN10519_Frame_6.png,1.0
CAFE_SN10620_Frame_9.png,1.0
CAFE_SN10042_Frame_8.png,0.0
CAFE_SN10533_Frame_4.png,1.0
CAFE_SN10620_Frame_6.png,1.0
CAFE_SN10522_Frame_2.png,1.0
CAFE_SN11113_Frame_5.png,3.0
CAFE_SN11106_Frame_3.png,3.0
CAFE_SN10630_Frame_5.png,1.0
CAFE_SN10995_Frame_6.png,2.0
CAFE_SN10627_Frame_9.png,1.0
CAFE_SN11164_Frame_8.png,3.0
CAFE_SN9995_Frame_4.png,0.0
CAFE_SN11163_Frame_7.png,3.0
CAFE_SN11070_Frame_3.png,3.0
CAFE_SN11094_Frame_3.png,3.0
CAFE_SN11141_Frame_8.png,3.0
CAFE_SN10028_Frame_9.png,0.0
CAFE_SN10972_Frame_6.png,2.0
CAFE_SN10049_Frame_1.png,0.0
CAFE_SN11143_Frame_4.png,3.0
CAFE_SN11017_Frame_4.png,2.0
CAFE_SN11109_Frame_6.png,3.0
CAFE_SN11137_Frame_6.png,3.0
CAFE_SN11128_Frame_4.png,3.0
CAFE_SN10040_Frame_5.png,0.0
CAFE_SN10604_Frame_4.png,1.0
CAFE_SN11016_Frame_9.png,2.0
CAFE_SN10977_Frame_4.png,2.0
CAFE_SN10097_Frame_7.png,0.0
CAFE_SN10631_Frame_3.png,1.0
CAFE_SN11138_Frame_7.png,3.0
CAFE_SN11017_Frame_7.png,2.0
CAFE_SN10608_Frame_2.png,1.0
CAFE_SN11019_Frame_9.png,2.0
CAFE_SN10088_Frame_3.png,0.0
CAFE_SN9999_Frame_5.png,0.0
CAFE_SN10624_Frame_1.png,1.0
CAFE_SN10526_Frame_5.png,1.0
CAFE_SN10043_Frame_8.png,0.0
CAFE_SN10043_Frame_2.png,0.0
CAFE_SN11124_Frame_9.png,3.0
CAFE_SN11113_Frame_7.png,3.0
CAFE_SN10632_Frame_4.png,1.0
CAFE_SN10040_Frame_4.png,0.0
CAFE_SN11088_Frame_3.png,3.0
CAFE_SN10603_Frame_6.png,1.0
CAFE_SN10063_Frame_3.png,0.0
CAFE_SN10626_Frame_2.png,1.0
CAFE_SN11088_Frame_6.png,3.0
CAFE_SN11167_Frame_2.png,3.0
CAFE_SN10994_Frame_3.png,2.0
CAFE_SN10603_Frame_1.png,1.0
CAFE_SN10009_Frame_9.png,0.0
CAFE_SN10040_Frame_9.png,0.0
CAFE_SN11138_Frame_1.png,3.0
CAFE_SN10971_Frame_6.png,2.0
CAFE_SN11095_Frame_3.png,3.0
CAFE_SN11089_Frame_1.png,3.0
CAFE_SN10526_Frame_7.png,1.0
CAFE_SN11019_Frame_7.png,2.0
CAFE_SN11004_Frame_7.png,2.0
CAFE_SN10588_Frame_1.png,1.0
CAFE_SN11089_Frame_4.png,3.0
CAFE_SN10533_Frame_5.png,1.0
CAFE_SN10588_Frame_7.png,1.0
CAFE_SN10626_Frame_5.png,1.0
CAFE_SN10559_Frame_9.png,1.0
CAFE_SN11137_Frame_1.png,3.0
CAFE_SN10554_Frame_6.png,1.0
CAFE_SN10631_Frame_1.png,1.0
CAFE_SN10583_Frame_6.png,1.0
CAFE_SN11139_Frame_9.png,3.0
CAFE_SN10040_Frame_8.png,0.0
CAFE_SN11019_Frame_3.png,2.0
CAFE_SN10043_Frame_3.png,0.0
CAFE_SN10608_Frame_9.png,1.0
CAFE_SN10070_Frame_4.png,0.0
CAFE_SN10629_Frame_4.png,1.0
CAFE_SN10580_Frame_6.png,1.0
CAFE_SN10603_Frame_2.png,1.0
CAFE_SN11113_Frame_4.png,3.0
CAFE_SN10082_Frame_3.png,0.0
CAFE_SN10581_Frame_5.png,1.0
CAFE_SN10620_Frame_1.png,1.0
CAFE_SN10522_Frame_1.png,1.0
CAFE_SN11139_Frame_3.png,3.0
CAFE_SN11007_Frame_5.png,2.0
CAFE_SN11126_Frame_1.png,3.0
CAFE_SN10519_Frame_2.png,1.0
CAFE_SN10604_Frame_9.png,1.0
CAFE_SN11016_Frame_4.png,2.0
CAFE_SN10028_Frame_6.png,0.0
CAFE_SN10009_Frame_3.png,0.0
CAFE_SN10963_Frame_6.png,2.0
CAFE_SN11109_Frame_4.png,3.0
CAFE_SN10615_Frame_1.png,1.0
CAFE_SN10601_Frame_9.png,1.0
CAFE_SN10519_Frame_9.png,1.0
CAFE_SN10556_Frame_3.png,1.0
CAFE_SN10583_Frame_8.png,1.0
CAFE_SN11163_Frame_8.png,3.0
CAFE_SN10608_Frame_3.png,1.0
CAFE_SN10603_Frame_7.png,1.0
CAFE_SN11140_Frame_3.png,3.0
CAFE_SN11139_Frame_2.png,3.0
CAFE_SN11136_Frame_9.png,3.0
CAFE_SN10526_Frame_8.png,1.0
CAFE_SN10051_Frame_2.png,0.0
CAFE_SN11132_Frame_4.png,3.0
CAFE_SN9999_Frame_8.png,0.0
CAFE_SN10082_Frame_2.png,0.0
CAFE_SN10557_Frame_4.png,1.0
CAFE_SN11089_Frame_2.png,3.0
CAFE_SN10629_Frame_8.png,1.0
CAFE_SN11088_Frame_1.png,3.0
CAFE_SN11089_Frame_5.png,3.0
CAFE_SN10042_Frame_6.png,0.0
CAFE_SN10583_Frame_9.png,1.0
CAFE_SN11128_Frame_9.png,3.0
CAFE_SN10088_Frame_9.png,0.0
CAFE_SN11140_Frame_1.png,3.0
CAFE_SN10040_Frame_7.png,0.0
CAFE_SN11123_Frame_2.png,3.0
CAFE_SN11137_Frame_7.png,3.0
CAFE_SN11128_Frame_7.png,3.0
CAFE_SN10045_Frame_3.png,0.0
CAFE_SN10588_Frame_8.png,1.0
CAFE_SN11142_Frame_1.png,3.0
CAFE_SN10009_Frame_8.png,0.0
CAFE_SN10630_Frame_8.png,1.0
CAFE_SN11142_Frame_5.png,3.0
CAFE_SN11138_Frame_4.png,3.0
CAFE_SN11126_Frame_5.png,3.0
CAFE_SN10977_Frame_3.png,2.0
CAFE_SN11106_Frame_1.png,3.0
CAFE_SN10063_Frame_2.png,0.0
CAFE_SN10614_Frame_1.png,1.0
CAFE_SN11068_Frame_9.png,3.0
CAFE_SN9977_Frame_5.png,0.0
CAFE_SN10083_Frame_4.png,0.0
CAFE_SN10627_Frame_3.png,1.0
CAFE_SN10632_Frame_1.png,1.0
CAFE_SN11106_Frame_6.png,3.0
CAFE_SN10977_Frame_1.png,2.0
CAFE_SN9990_Frame_2.png,0.0
CAFE_SN10093_Frame_4.png,0.0
CAFE_SN10963_Frame_5.png,2.0
CAFE_SN10623_Frame_9.png,1.0
CAFE_SN10042_Frame_5.png,0.0
CAFE_SN10612_Frame_4.png,1.0
CAFE_SN10995_Frame_5.png,2.0
CAFE_SN11142_Frame_7.png,3.0
CAFE_SN10056_Frame_3.png,0.0
CAFE_SN10588_Frame_3.png,1.0
CAFE_SN11140_Frame_4.png,3.0
CAFE_SN11068_Frame_5.png,3.0
CAFE_SN10044_Frame_9.png,0.0
CAFE_SN11142_Frame_3.png,3.0
CAFE_SN10070_Frame_3.png,0.0
CAFE_SN10044_Frame_7.png,0.0
CAFE_SN10523_Frame_9.png,1.0
CAFE_SN11092_Frame_9.png,3.0
CAFE_SN10088_Frame_2.png,0.0
CAFE_SN10626_Frame_7.png,1.0
CAFE_SN11068_Frame_2.png,3.0
CAFE_SN10523_Frame_1.png,1.0
CAFE_SN10972_Frame_5.png,2.0
CAFE_SN10612_Frame_2.png,1.0
CAFE_SN10523_Frame_4.png,1.0
CAFE_SN10044_Frame_1.png,0.0
CAFE_SN10082_Frame_1.png,0.0
CAFE_SN10093_Frame_1.png,0.0
CAFE_SN10588_Frame_4.png,1.0
CAFE_SN10627_Frame_5.png,1.0
CAFE_SN11113_Frame_2.png,3.0
CAFE_SN10088_Frame_7.png,0.0
CAFE_SN11132_Frame_8.png,3.0
CAFE_SN10971_Frame_5.png,2.0
CAFE_SN10045_Frame_7.png,0.0
CAFE_SN10623_Frame_1.png,1.0
CAFE_SN10623_Frame_6.png,1.0
CAFE_SN11011_Frame_8.png,2.0
CAFE_SN11143_Frame_9.png,3.0
CAFE_SN11068_Frame_7.png,3.0
CAFE_SN11164_Frame_2.png,3.0
CAFE_SN10056_Frame_4.png,0.0
CAFE_SN10045_Frame_1.png,0.0
CAFE_SN11011_Frame_2.png,2.0
CAFE_SN10623_Frame_4.png,1.0
CAFE_SN10533_Frame_6.png,1.0
CAFE_SN10554_Frame_4.png,1.0
CAFE_SN10042_Frame_4.png,0.0
CAFE_SN10068_Frame_1.png,0.0
CAFE_SN11108_Frame_8.png,3.0
CAFE_SN10051_Frame_8.png,0.0
CAFE_SN11163_Frame_4.png,3.0
CAFE_SN10045_Frame_9.png,0.0
CAFE_SN11011_Frame_3.png,2.0
CAFE_SN11070_Frame_1.png,3.0
CAFE_SN10556_Frame_4.png,1.0
CAFE_SN10051_Frame_9.png,0.0
CAFE_SN10977_Frame_5.png,2.0
CAFE_SN10994_Frame_5.png,2.0
CAFE_SN11089_Frame_6.png,3.0
CAFE_SN10093_Frame_7.png,0.0
CAFE_SN11109_Frame_3.png,3.0
CAFE_SN10533_Frame_9.png,1.0
CAFE_SN10601_Frame_2.png,1.0
CAFE_SN11132_Frame_6.png,3.0
CAFE_SN10574_Frame_4.png,1.0
CAFE_SN11122_Frame_5.png,3.0
CAFE_SN11088_Frame_8.png,3.0
CAFE_SN11106_Frame_9.png,3.0
CAFE_SN10612_Frame_1.png,1.0
CAFE_SN10045_Frame_6.png,0.0
CAFE_SN10097_Frame_8.png,0.0
CAFE_SN10627_Frame_8.png,1.0
CAFE_SN10557_Frame_3.png,1.0
CAFE_SN10618_Frame_1.png,1.0
CAFE_SN10056_Frame_7.png,0.0
CAFE_SN10623_Frame_5.png,1.0
CAFE_SN11088_Frame_9.png,3.0
CAFE_SN11126_Frame_6.png,3.0
CAFE_SN11092_Frame_7.png,3.0
CAFE_SN10963_Frame_7.png,2.0
CAFE_SN9990_Frame_9.png,0.0
CAFE_SN10618_Frame_4.png,1.0
CAFE_SN10526_Frame_4.png,1.0
CAFE_SN10631_Frame_7.png,1.0
CAFE_SN10977_Frame_9.png,2.0
CAFE_SN10624_Frame_4.png,1.0
CAFE_SN11115_Frame_1.png,3.0
CAFE_SN10522_Frame_3.png,1.0
CAFE_SN11124_Frame_5.png,3.0
CAFE_SN10994_Frame_4.png,2.0
CAFE_SN9977_Frame_7.png,0.0
CAFE_SN10604_Frame_3.png,1.0
CAFE_SN10523_Frame_7.png,1.0
CAFE_SN11131_Frame_3.png,3.0
CAFE_SN10044_Frame_3.png,0.0
CAFE_SN10608_Frame_6.png,1.0
CAFE_SN10581_Frame_1.png,1.0
CAFE_SN11125_Frame_3.png,3.0
CAFE_SN10056_Frame_5.png,0.0
CAFE_SN11123_Frame_5.png,3.0
CAFE_SN11122_Frame_3.png,3.0
CAFE_SN10554_Frame_9.png,1.0
CAFE_SN11143_Frame_7.png,3.0
CAFE_SN10612_Frame_9.png,1.0
CAFE_SN10618_Frame_8.png,1.0
CAFE_SN10533_Frame_7.png,1.0
CAFE_SN10556_Frame_1.png,1.0
CAFE_SN11140_Frame_2.png,3.0
CAFE_SN11016_Frame_5.png,2.0
CAFE_SN10629_Frame_2.png,1.0
CAFE_SN10632_Frame_9.png,1.0
CAFE_SN10580_Frame_3.png,1.0
CAFE_SN10630_Frame_3.png,1.0
CAFE_SN11143_Frame_2.png,3.0
CAFE_SN11140_Frame_6.png,3.0
CAFE_SN11122_Frame_2.png,3.0
CAFE_SN10614_Frame_8.png,1.0
CAFE_SN10519_Frame_3.png,1.0
CAFE_SN11131_Frame_7.png,3.0
CAFE_SN9995_Frame_3.png,0.0
CAFE_SN11011_Frame_5.png,2.0
CAFE_SN11004_Frame_8.png,2.0
CAFE_SN11113_Frame_3.png,3.0
CAFE_SN11141_Frame_4.png,3.0
CAFE_SN10557_Frame_2.png,1.0
CAFE_SN11092_Frame_5.png,3.0
CAFE_SN10083_Frame_8.png,0.0
CAFE_SN11017_Frame_6.png,2.0
CAFE_SN10556_Frame_2.png,1.0
CAFE_SN10070_Frame_7.png,0.0
CAFE_SN10603_Frame_8.png,1.0
CAFE_SN10604_Frame_7.png,1.0
CAFE_SN11163_Frame_1.png,3.0
CAFE_SN10601_Frame_4.png,1.0
CAFE_SN10618_Frame_6.png,1.0
CAFE_SN11126_Frame_4.png,3.0
CAFE_SN10963_Frame_8.png,2.0
CAFE_SN9977_Frame_1.png,0.0
CAFE_SN10620_Frame_5.png,1.0
CAFE_SN10554_Frame_2.png,1.0
CAFE_SN10044_Frame_2.png,0.0
CAFE_SN10093_Frame_2.png,0.0
CAFE_SN10009_Frame_6.png,0.0
CAFE_SN10574_Frame_2.png,1.0
CAFE_SN9999_Frame_1.png,0.0
CAFE_SN10580_Frame_4.png,1.0
CAFE_SN11125_Frame_1.png,3.0
CAFE_SN11143_Frame_6.png,3.0
CAFE_SN10624_Frame_6.png,1.0
CAFE_SN11138_Frame_5.png,3.0
CAFE_SN11004_Frame_6.png,2.0
CAFE_SN10995_Frame_2.png,2.0
CAFE_SN10049_Frame_6.png,0.0
CAFE_SN10612_Frame_7.png,1.0
CAFE_SN10623_Frame_7.png,1.0
CAFE_SN10040_Frame_1.png,0.0
CAFE_SN10626_Frame_3.png,1.0
CAFE_SN10043_Frame_9.png,0.0
CAFE_SN10608_Frame_7.png,1.0
CAFE_SN11004_Frame_5.png,2.0
CAFE_SN11007_Frame_9.png,2.0
CAFE_SN10615_Frame_6.png,1.0
CAFE_SN10097_Frame_6.png,0.0
CAFE_SN11137_Frame_3.png,3.0
CAFE_SN10579_Frame_4.png,1.0
CAFE_SN11019_Frame_4.png,2.0
CAFE_SN9999_Frame_2.png,0.0
CAFE_SN10977_Frame_8.png,2.0
CAFE_SN10972_Frame_1.png,2.0
CAFE_SN11126_Frame_2.png,3.0
CAFE_SN10554_Frame_8.png,1.0
CAFE_SN10630_Frame_2.png,1.0
CAFE_SN10603_Frame_9.png,1.0
CAFE_SN11017_Frame_5.png,2.0
CAFE_SN11004_Frame_3.png,2.0
CAFE_SN10631_Frame_5.png,1.0
CAFE_SN10044_Frame_6.png,0.0
CAFE_SN10097_Frame_3.png,0.0
CAFE_SN11128_Frame_2.png,3.0
CAFE_SN11123_Frame_4.png,3.0
CAFE_SN10051_Frame_1.png,0.0
CAFE_SN10559_Frame_7.png,1.0
CAFE_SN10626_Frame_4.png,1.0
CAFE_SN10972_Frame_2.png,2.0
CAFE_SN11017_Frame_1.png,2.0
CAFE_SN11122_Frame_4.png,3.0
CAFE_SN11117_Frame_3.png,3.0
CAFE_SN10097_Frame_9.png,0.0
CAFE_SN10618_Frame_5.png,1.0
CAFE_SN10630_Frame_9.png,1.0
CAFE_SN11106_Frame_4.png,3.0
CAFE_SN11136_Frame_4.png,3.0
CAFE_SN11140_Frame_9.png,3.0
CAFE_SN9990_Frame_8.png,0.0
CAFE_SN10632_Frame_3.png,1.0
CAFE_SN10608_Frame_4.png,1.0
CAFE_SN11117_Frame_7.png,3.0
CAFE_SN11092_Frame_4.png,3.0
CAFE_SN10097_Frame_1.png,0.0
CAFE_SN10995_Frame_8.png,2.0
CAFE_SN10588_Frame_5.png,1.0
CAFE_SN10624_Frame_2.png,1.0
CAFE_SN10044_Frame_4.png,0.0
CAFE_SN10627_Frame_4.png,1.0
CAFE_SN10994_Frame_2.png,2.0
CAFE_SN10632_Frame_5.png,1.0
CAFE_SN10082_Frame_5.png,0.0
CAFE_SN10088_Frame_5.png,0.0
CAFE_SN10519_Frame_7.png,1.0
