im_path,label
CAFE_SN10959_Frame_7.png,2.0
CAFE_SN11096_Frame_4.png,3.0
CAFE_SN10524_Frame_8.png,1.0
CAFE_SN10041_Frame_1.png,0.0
CAFE_SN10976_Frame_3.png,2.0
CAFE_SN10587_Frame_3.png,1.0
CAFE_SN10990_Frame_6.png,2.0
CAFE_SN10087_Frame_4.png,0.0
CAFE_SN11084_Frame_6.png,3.0
CAFE_SN10961_Frame_1.png,2.0
CAFE_SN10020_Frame_5.png,0.0
CAFE_SN11083_Frame_9.png,3.0
CAFE_SN10047_Frame_6.png,0.0
CAFE_SN11080_Frame_7.png,3.0
CAFE_SN10047_Frame_2.png,0.0
CAFE_SN11110_Frame_2.png,3.0
CAFE_SN10587_Frame_1.png,1.0
CAFE_SN10524_Frame_3.png,1.0
CAFE_SN10518_Frame_3.png,1.0
CAFE_SN10057_Frame_7.png,0.0
CAFE_SN11080_Frame_9.png,3.0
CAFE_SN10055_Frame_6.png,0.0
CAFE_SN11000_Frame_8.png,2.0
CAFE_SN11082_Frame_1.png,3.0
CAFE_SN10960_Frame_1.png,2.0
CAFE_SN10514_Frame_3.png,1.0
CAFE_SN11085_Frame_6.png,3.0
CAFE_SN10970_Frame_8.png,2.0
CAFE_SN11002_Frame_4.png,2.0
CAFE_SN10990_Frame_9.png,2.0
CAFE_SN10048_Frame_2.png,0.0
CAFE_SN10053_Frame_6.png,0.0
CAFE_SN10080_Frame_8.png,0.0
CAFE_SN11110_Frame_4.png,3.0
CAFE_SN11105_Frame_1.png,3.0
CAFE_SN10041_Frame_2.png,0.0
CAFE_SN10959_Frame_9.png,2.0
CAFE_SN11127_Frame_3.png,3.0
CAFE_SN11086_Frame_1.png,3.0
CAFE_SN10517_Frame_9.png,1.0
CAFE_SN11000_Frame_3.png,2.0
CAFE_SN10515_Frame_7.png,1.0
CAFE_SN11013_Frame_3.png,2.0
CAFE_SN10547_Frame_3.png,1.0
CAFE_SN10958_Frame_4.png,2.0
CAFE_SN11010_Frame_3.png,2.0
CAFE_SN11161_Frame_1.png,3.0
CAFE_SN10573_Frame_5.png,1.0
CAFE_SN10979_Frame_7.png,2.0
CAFE_SN11119_Frame_4.png,3.0
CAFE_SN10087_Frame_1.png,0.0
CAFE_SN10517_Frame_7.png,1.0
CAFE_SN11118_Frame_6.png,3.0
CAFE_SN11121_Frame_9.png,3.0
CAFE_SN10077_Frame_4.png,0.0
CAFE_SN10518_Frame_6.png,1.0
CAFE_SN11107_Frame_2.png,3.0
CAFE_SN10544_Frame_4.png,1.0
CAFE_SN10057_Frame_5.png,0.0
CAFE_SN10518_Frame_5.png,1.0
CAFE_SN11100_Frame_6.png,3.0
CAFE_SN10569_Frame_1.png,1.0
CAFE_SN11166_Frame_1.png,3.0
CAFE_SN11120_Frame_7.png,3.0
CAFE_SN10960_Frame_8.png,2.0
CAFE_SN11083_Frame_6.png,3.0
CAFE_SN11006_Frame_1.png,2.0
CAFE_SN11006_Frame_7.png,2.0
CAFE_SN10077_Frame_8.png,0.0
CAFE_SN10514_Frame_5.png,1.0
CAFE_SN10967_Frame_6.png,2.0
CAFE_SN11085_Frame_3.png,3.0
CAFE_SN10052_Frame_2.png,0.0
CAFE_SN9986_Frame_7.png,0.0
CAFE_SN11166_Frame_8.png,3.0
CAFE_SN11112_Frame_1.png,3.0
CAFE_SN11078_Frame_9.png,3.0
CAFE_SN11080_Frame_5.png,3.0
CAFE_SN10513_Frame_6.png,1.0
CAFE_SN10981_Frame_8.png,2.0
CAFE_SN11010_Frame_9.png,2.0
CAFE_SN10959_Frame_5.png,2.0
CAFE_SN10079_Frame_6.png,0.0
CAFE_SN10981_Frame_3.png,2.0
CAFE_SN11093_Frame_9.png,3.0
CAFE_SN10570_Frame_7.png,1.0
CAFE_SN10959_Frame_1.png,2.0
CAFE_SN11013_Frame_5.png,2.0
CAFE_SN11000_Frame_6.png,2.0
CAFE_SN11083_Frame_5.png,3.0
CAFE_SN11118_Frame_5.png,3.0
CAFE_SN10570_Frame_6.png,1.0
CAFE_SN10055_Frame_3.png,0.0
CAFE_SN10084_Frame_5.png,0.0
CAFE_SN11096_Frame_9.png,3.0
CAFE_SN10002_Frame_9.png,0.0
CAFE_SN11002_Frame_8.png,2.0
CAFE_SN10514_Frame_6.png,1.0
CAFE_SN10534_Frame_4.png,1.0
CAFE_SN11080_Frame_2.png,3.0
CAFE_SN10053_Frame_4.png,0.0
CAFE_SN10990_Frame_1.png,2.0
CAFE_SN10031_Frame_1.png,0.0
CAFE_SN10513_Frame_7.png,1.0
CAFE_SN10515_Frame_6.png,1.0
CAFE_SN11010_Frame_7.png,2.0
CAFE_SN11093_Frame_7.png,3.0
CAFE_SN10514_Frame_1.png,1.0
CAFE_SN11100_Frame_7.png,3.0
CAFE_SN10547_Frame_2.png,1.0
CAFE_SN10079_Frame_7.png,0.0
CAFE_SN11010_Frame_4.png,2.0
CAFE_SN10087_Frame_8.png,0.0
CAFE_SN11010_Frame_1.png,2.0
CAFE_SN10572_Frame_5.png,1.0
CAFE_SN10960_Frame_4.png,2.0
CAFE_SN10967_Frame_5.png,2.0
CAFE_SN11086_Frame_5.png,3.0
CAFE_SN11119_Frame_8.png,3.0
CAFE_SN10570_Frame_2.png,1.0
CAFE_SN10080_Frame_1.png,0.0
CAFE_SN10570_Frame_3.png,1.0
CAFE_SN10020_Frame_1.png,0.0
CAFE_SN10055_Frame_2.png,0.0
CAFE_SN11101_Frame_1.png,3.0
CAFE_SN10960_Frame_9.png,2.0
CAFE_SN11127_Frame_4.png,3.0
CAFE_SN10002_Frame_2.png,0.0
CAFE_SN10959_Frame_6.png,2.0
CAFE_SN10979_Frame_8.png,2.0
CAFE_SN11166_Frame_9.png,3.0
CAFE_SN10080_Frame_5.png,0.0
CAFE_SN10976_Frame_7.png,2.0
CAFE_SN10967_Frame_4.png,2.0
CAFE_SN11107_Frame_8.png,3.0
CAFE_SN10542_Frame_2.png,1.0
CAFE_SN10020_Frame_7.png,0.0
CAFE_SN11002_Frame_2.png,2.0
CAFE_SN11005_Frame_5.png,2.0
CAFE_SN10079_Frame_3.png,0.0
CAFE_SN10084_Frame_8.png,0.0
CAFE_SN11107_Frame_4.png,3.0
CAFE_SN10087_Frame_3.png,0.0
CAFE_SN11084_Frame_4.png,3.0
CAFE_SN11085_Frame_4.png,3.0
CAFE_SN11078_Frame_3.png,3.0
CAFE_SN11080_Frame_3.png,3.0
CAFE_SN10979_Frame_3.png,2.0
CAFE_SN11119_Frame_9.png,3.0
CAFE_SN10052_Frame_1.png,0.0
CAFE_SN9978_Frame_3.png,0.0
CAFE_SN9978_Frame_4.png,0.0
CAFE_SN10052_Frame_7.png,0.0
CAFE_SN11013_Frame_2.png,2.0
CAFE_SN11057_Frame_5.png,2.0
CAFE_SN11013_Frame_7.png,2.0
CAFE_SN9978_Frame_9.png,0.0
CAFE_SN10534_Frame_8.png,1.0
CAFE_SN10057_Frame_9.png,0.0
CAFE_SN11057_Frame_3.png,2.0
CAFE_SN11006_Frame_3.png,2.0
CAFE_SN10055_Frame_7.png,0.0
CAFE_SN10525_Frame_4.png,1.0
CAFE_SN10076_Frame_9.png,0.0
CAFE_SN11000_Frame_2.png,2.0
CAFE_SN11119_Frame_1.png,3.0
CAFE_SN10057_Frame_4.png,0.0
CAFE_SN10084_Frame_6.png,0.0
CAFE_SN11120_Frame_3.png,3.0
CAFE_SN10055_Frame_9.png,0.0
CAFE_SN10960_Frame_5.png,2.0
CAFE_SN11083_Frame_2.png,3.0
CAFE_SN11005_Frame_2.png,2.0
CAFE_SN10534_Frame_2.png,1.0
CAFE_SN10542_Frame_9.png,1.0
CAFE_SN10989_Frame_5.png,2.0
CAFE_SN11084_Frame_3.png,3.0
CAFE_SN9978_Frame_8.png,0.0
CAFE_SN10048_Frame_5.png,0.0
CAFE_SN10989_Frame_2.png,2.0
CAFE_SN10087_Frame_6.png,0.0
CAFE_SN10079_Frame_8.png,0.0
CAFE_SN11127_Frame_8.png,3.0
CAFE_SN11166_Frame_4.png,3.0
CAFE_SN10569_Frame_8.png,1.0
CAFE_SN10572_Frame_3.png,1.0
CAFE_SN10970_Frame_9.png,2.0
CAFE_SN10052_Frame_9.png,0.0
CAFE_SN10960_Frame_6.png,2.0
CAFE_SN10989_Frame_4.png,2.0
CAFE_SN10041_Frame_5.png,0.0
CAFE_SN10020_Frame_2.png,0.0
CAFE_SN10958_Frame_8.png,2.0
CAFE_SN11093_Frame_1.png,3.0
CAFE_SN11057_Frame_6.png,2.0
CAFE_SN10041_Frame_9.png,0.0
CAFE_SN11002_Frame_1.png,2.0
CAFE_SN10517_Frame_5.png,1.0
CAFE_SN10573_Frame_2.png,1.0
CAFE_SN10572_Frame_1.png,1.0
CAFE_SN10985_Frame_2.png,2.0
CAFE_SN10515_Frame_9.png,1.0
CAFE_SN11002_Frame_9.png,2.0
CAFE_SN11118_Frame_8.png,3.0
CAFE_SN10525_Frame_7.png,1.0
CAFE_SN11118_Frame_4.png,3.0
CAFE_SN11100_Frame_3.png,3.0
CAFE_SN10985_Frame_3.png,2.0
CAFE_SN11096_Frame_2.png,3.0
CAFE_SN11101_Frame_7.png,3.0
CAFE_SN10573_Frame_8.png,1.0
CAFE_SN10525_Frame_8.png,1.0
CAFE_SN10031_Frame_7.png,0.0
CAFE_SN10970_Frame_4.png,2.0
CAFE_SN10981_Frame_2.png,2.0
CAFE_SN11127_Frame_1.png,3.0
CAFE_SN11005_Frame_7.png,2.0
CAFE_SN11086_Frame_2.png,3.0
CAFE_SN10055_Frame_1.png,0.0
CAFE_SN10087_Frame_2.png,0.0
CAFE_SN10020_Frame_3.png,0.0
CAFE_SN11100_Frame_4.png,3.0
CAFE_SN10542_Frame_4.png,1.0
CAFE_SN10054_Frame_5.png,0.0
CAFE_SN9978_Frame_1.png,0.0
CAFE_SN10057_Frame_1.png,0.0
CAFE_SN10087_Frame_7.png,0.0
CAFE_SN10055_Frame_4.png,0.0
CAFE_SN11057_Frame_2.png,2.0
CAFE_SN10084_Frame_4.png,0.0
CAFE_SN11127_Frame_5.png,3.0
CAFE_SN10518_Frame_9.png,1.0
CAFE_SN11101_Frame_9.png,3.0
CAFE_SN11127_Frame_9.png,3.0
CAFE_SN10513_Frame_5.png,1.0
CAFE_SN10524_Frame_2.png,1.0
CAFE_SN10084_Frame_9.png,0.0
CAFE_SN10544_Frame_8.png,1.0
CAFE_SN10041_Frame_3.png,0.0
CAFE_SN11107_Frame_1.png,3.0
CAFE_SN10518_Frame_4.png,1.0
CAFE_SN11078_Frame_6.png,3.0
CAFE_SN10515_Frame_4.png,1.0
CAFE_SN11096_Frame_5.png,3.0
CAFE_SN11121_Frame_5.png,3.0
CAFE_SN10570_Frame_8.png,1.0
CAFE_SN10960_Frame_3.png,2.0
CAFE_SN11005_Frame_1.png,2.0
CAFE_SN10958_Frame_2.png,2.0
CAFE_SN10587_Frame_7.png,1.0
CAFE_SN10981_Frame_9.png,2.0
CAFE_SN10525_Frame_5.png,1.0
CAFE_SN11018_Frame_5.png,2.0
CAFE_SN11010_Frame_2.png,2.0
CAFE_SN10961_Frame_4.png,2.0
CAFE_SN11013_Frame_8.png,2.0
CAFE_SN10076_Frame_4.png,0.0
CAFE_SN10587_Frame_6.png,1.0
CAFE_SN11018_Frame_7.png,2.0
CAFE_SN10053_Frame_5.png,0.0
CAFE_SN10967_Frame_3.png,2.0
CAFE_SN10020_Frame_9.png,0.0
CAFE_SN10981_Frame_7.png,2.0
CAFE_SN11018_Frame_1.png,2.0
CAFE_SN11085_Frame_5.png,3.0
CAFE_SN10054_Frame_3.png,0.0
CAFE_SN9986_Frame_8.png,0.0
CAFE_SN10979_Frame_4.png,2.0
CAFE_SN10961_Frame_9.png,2.0
CAFE_SN10077_Frame_2.png,0.0
CAFE_SN11000_Frame_9.png,2.0
CAFE_SN10989_Frame_1.png,2.0
CAFE_SN11084_Frame_2.png,3.0
CAFE_SN11093_Frame_2.png,3.0
CAFE_SN11006_Frame_8.png,2.0
CAFE_SN11006_Frame_2.png,2.0
CAFE_SN11121_Frame_1.png,3.0
CAFE_SN10052_Frame_8.png,0.0
CAFE_SN10985_Frame_1.png,2.0
CAFE_SN10076_Frame_7.png,0.0
CAFE_SN11120_Frame_6.png,3.0
CAFE_SN10020_Frame_4.png,0.0
CAFE_SN11079_Frame_6.png,3.0
CAFE_SN11079_Frame_3.png,3.0
CAFE_SN11005_Frame_9.png,2.0
CAFE_SN11105_Frame_4.png,3.0
CAFE_SN10985_Frame_5.png,2.0
CAFE_SN11082_Frame_9.png,3.0
CAFE_SN10055_Frame_5.png,0.0
CAFE_SN10076_Frame_5.png,0.0
CAFE_SN11083_Frame_8.png,3.0
CAFE_SN11085_Frame_7.png,3.0
CAFE_SN10985_Frame_7.png,2.0
CAFE_SN10958_Frame_5.png,2.0
CAFE_SN10518_Frame_1.png,1.0
CAFE_SN11005_Frame_4.png,2.0
CAFE_SN10513_Frame_4.png,1.0
CAFE_SN10084_Frame_2.png,0.0
CAFE_SN10053_Frame_1.png,0.0
CAFE_SN10515_Frame_1.png,1.0
CAFE_SN10057_Frame_3.png,0.0
CAFE_SN10053_Frame_3.png,0.0
CAFE_SN11110_Frame_9.png,3.0
CAFE_SN11006_Frame_9.png,2.0
CAFE_SN10534_Frame_6.png,1.0
CAFE_SN11084_Frame_5.png,3.0
CAFE_SN10958_Frame_1.png,2.0
CAFE_SN10002_Frame_7.png,0.0
CAFE_SN11082_Frame_5.png,3.0
CAFE_SN11002_Frame_3.png,2.0
CAFE_SN11002_Frame_6.png,2.0
CAFE_SN10052_Frame_6.png,0.0
CAFE_SN10534_Frame_3.png,1.0
CAFE_SN11018_Frame_6.png,2.0
CAFE_SN11078_Frame_7.png,3.0
CAFE_SN10524_Frame_6.png,1.0
CAFE_SN11005_Frame_3.png,2.0
CAFE_SN10570_Frame_4.png,1.0
CAFE_SN11083_Frame_7.png,3.0
CAFE_SN11100_Frame_9.png,3.0
CAFE_SN10976_Frame_6.png,2.0
CAFE_SN11119_Frame_6.png,3.0
CAFE_SN11101_Frame_2.png,3.0
CAFE_SN10029_Frame_5.png,0.0
CAFE_SN11085_Frame_1.png,3.0
CAFE_SN11006_Frame_6.png,2.0
CAFE_SN11084_Frame_1.png,3.0
CAFE_SN9979_Frame_2.png,0.0
CAFE_SN11120_Frame_4.png,3.0
CAFE_SN10976_Frame_1.png,2.0
CAFE_SN10985_Frame_9.png,2.0
CAFE_SN10053_Frame_7.png,0.0
CAFE_SN10514_Frame_8.png,1.0
CAFE_SN11079_Frame_2.png,3.0
CAFE_SN11080_Frame_8.png,3.0
CAFE_SN11093_Frame_8.png,3.0
CAFE_SN10979_Frame_1.png,2.0
CAFE_SN11112_Frame_3.png,3.0
CAFE_SN10979_Frame_6.png,2.0
CAFE_SN10967_Frame_9.png,2.0
CAFE_SN10513_Frame_2.png,1.0
CAFE_SN11166_Frame_7.png,3.0
CAFE_SN10076_Frame_8.png,0.0
CAFE_SN11107_Frame_3.png,3.0
CAFE_SN10029_Frame_1.png,0.0
CAFE_SN10979_Frame_5.png,2.0
CAFE_SN11084_Frame_7.png,3.0
CAFE_SN11166_Frame_3.png,3.0
CAFE_SN10055_Frame_8.png,0.0
CAFE_SN10002_Frame_6.png,0.0
CAFE_SN10525_Frame_1.png,1.0
CAFE_SN10967_Frame_1.png,2.0
CAFE_SN11006_Frame_4.png,2.0
CAFE_SN10545_Frame_6.png,1.0
CAFE_SN11096_Frame_6.png,3.0
CAFE_SN10041_Frame_7.png,0.0
CAFE_SN10052_Frame_5.png,0.0
CAFE_SN10080_Frame_9.png,0.0
CAFE_SN9986_Frame_6.png,0.0
CAFE_SN10545_Frame_7.png,1.0
CAFE_SN11080_Frame_1.png,3.0
CAFE_SN10959_Frame_3.png,2.0
CAFE_SN11110_Frame_1.png,3.0
CAFE_SN10545_Frame_2.png,1.0
CAFE_SN10514_Frame_2.png,1.0
CAFE_SN11082_Frame_3.png,3.0
CAFE_SN11000_Frame_7.png,2.0
CAFE_SN11100_Frame_5.png,3.0
CAFE_SN10047_Frame_1.png,0.0
CAFE_SN10958_Frame_9.png,2.0
CAFE_SN10542_Frame_3.png,1.0
CAFE_SN10981_Frame_5.png,2.0
CAFE_SN11083_Frame_3.png,3.0
CAFE_SN10572_Frame_2.png,1.0
CAFE_SN10076_Frame_1.png,0.0
CAFE_SN11018_Frame_2.png,2.0
CAFE_SN11107_Frame_9.png,3.0
CAFE_SN10534_Frame_1.png,1.0
CAFE_SN11084_Frame_8.png,3.0
CAFE_SN10544_Frame_7.png,1.0
CAFE_SN9979_Frame_8.png,0.0
CAFE_SN10545_Frame_3.png,1.0
CAFE_SN11110_Frame_6.png,3.0
CAFE_SN11078_Frame_4.png,3.0
CAFE_SN9986_Frame_1.png,0.0
CAFE_SN10985_Frame_6.png,2.0
CAFE_SN10002_Frame_1.png,0.0
CAFE_SN10587_Frame_8.png,1.0
CAFE_SN10587_Frame_2.png,1.0
CAFE_SN10990_Frame_3.png,2.0
CAFE_SN11093_Frame_6.png,3.0
CAFE_SN10518_Frame_8.png,1.0
CAFE_SN11101_Frame_6.png,3.0
CAFE_SN10525_Frame_3.png,1.0
CAFE_SN10573_Frame_9.png,1.0
CAFE_SN11100_Frame_1.png,3.0
CAFE_SN11005_Frame_8.png,2.0
CAFE_SN11013_Frame_9.png,2.0
CAFE_SN11005_Frame_6.png,2.0
CAFE_SN10976_Frame_5.png,2.0
CAFE_SN10076_Frame_2.png,0.0
CAFE_SN10545_Frame_4.png,1.0
CAFE_SN10057_Frame_2.png,0.0
CAFE_SN9979_Frame_1.png,0.0
CAFE_SN10080_Frame_7.png,0.0
CAFE_SN9986_Frame_5.png,0.0
CAFE_SN10990_Frame_5.png,2.0
CAFE_SN11119_Frame_7.png,3.0
CAFE_SN11118_Frame_3.png,3.0
CAFE_SN10077_Frame_5.png,0.0
CAFE_SN10029_Frame_4.png,0.0
CAFE_SN10517_Frame_8.png,1.0
CAFE_SN10989_Frame_6.png,2.0
CAFE_SN10970_Frame_3.png,2.0
CAFE_SN10054_Frame_8.png,0.0
CAFE_SN10514_Frame_9.png,1.0
CAFE_SN9979_Frame_9.png,0.0
CAFE_SN11121_Frame_8.png,3.0
CAFE_SN10570_Frame_5.png,1.0
CAFE_SN11057_Frame_8.png,2.0
CAFE_SN11105_Frame_5.png,3.0
CAFE_SN9978_Frame_6.png,0.0
CAFE_SN11083_Frame_4.png,3.0
CAFE_SN10976_Frame_4.png,2.0
CAFE_SN10079_Frame_4.png,0.0
CAFE_SN10517_Frame_3.png,1.0
CAFE_SN10048_Frame_8.png,0.0
CAFE_SN11105_Frame_2.png,3.0
CAFE_SN10080_Frame_6.png,0.0
CAFE_SN10572_Frame_7.png,1.0
CAFE_SN11121_Frame_3.png,3.0
CAFE_SN10076_Frame_6.png,0.0
CAFE_SN10053_Frame_2.png,0.0
CAFE_SN11118_Frame_1.png,3.0
CAFE_SN11010_Frame_6.png,2.0
CAFE_SN10048_Frame_7.png,0.0
CAFE_SN10569_Frame_5.png,1.0
CAFE_SN10053_Frame_8.png,0.0
CAFE_SN10079_Frame_1.png,0.0
CAFE_SN9978_Frame_5.png,0.0
CAFE_SN10079_Frame_2.png,0.0
CAFE_SN10542_Frame_7.png,1.0
CAFE_SN10573_Frame_4.png,1.0
CAFE_SN11013_Frame_4.png,2.0
CAFE_SN11105_Frame_3.png,3.0
CAFE_SN10054_Frame_4.png,0.0
CAFE_SN10569_Frame_6.png,1.0
CAFE_SN10981_Frame_4.png,2.0
CAFE_SN10084_Frame_3.png,0.0
CAFE_SN10029_Frame_3.png,0.0
CAFE_SN9978_Frame_2.png,0.0
CAFE_SN10515_Frame_8.png,1.0
CAFE_SN11118_Frame_2.png,3.0
CAFE_SN10961_Frame_2.png,2.0
CAFE_SN11082_Frame_4.png,3.0
CAFE_SN10587_Frame_9.png,1.0
CAFE_SN10054_Frame_7.png,0.0
CAFE_SN10534_Frame_9.png,1.0
CAFE_SN11057_Frame_1.png,2.0
CAFE_SN10979_Frame_9.png,2.0
CAFE_SN11100_Frame_2.png,3.0
CAFE_SN10041_Frame_8.png,0.0
CAFE_SN10048_Frame_4.png,0.0
CAFE_SN10547_Frame_9.png,1.0
CAFE_SN10970_Frame_5.png,2.0
CAFE_SN11078_Frame_1.png,3.0
CAFE_SN11119_Frame_2.png,3.0
CAFE_SN10547_Frame_8.png,1.0
CAFE_SN10572_Frame_6.png,1.0
CAFE_SN10547_Frame_4.png,1.0
CAFE_SN11079_Frame_1.png,3.0
CAFE_SN10542_Frame_8.png,1.0
CAFE_SN11107_Frame_7.png,3.0
CAFE_SN11096_Frame_8.png,3.0
CAFE_SN10517_Frame_1.png,1.0
CAFE_SN11085_Frame_9.png,3.0
CAFE_SN10547_Frame_1.png,1.0
CAFE_SN10525_Frame_9.png,1.0
CAFE_SN10534_Frame_5.png,1.0
CAFE_SN11084_Frame_9.png,3.0
CAFE_SN10569_Frame_4.png,1.0
CAFE_SN10981_Frame_1.png,2.0
CAFE_SN10547_Frame_6.png,1.0
CAFE_SN11079_Frame_7.png,3.0
CAFE_SN10524_Frame_4.png,1.0
CAFE_SN10031_Frame_5.png,0.0
CAFE_SN10518_Frame_2.png,1.0
CAFE_SN11000_Frame_1.png,2.0
CAFE_SN11166_Frame_5.png,3.0
CAFE_SN10515_Frame_3.png,1.0
CAFE_SN10047_Frame_4.png,0.0
CAFE_SN10048_Frame_1.png,0.0
CAFE_SN11078_Frame_5.png,3.0
CAFE_SN9986_Frame_2.png,0.0
CAFE_SN10544_Frame_6.png,1.0
CAFE_SN11085_Frame_2.png,3.0
CAFE_SN10967_Frame_8.png,2.0
CAFE_SN11118_Frame_9.png,3.0
CAFE_SN11085_Frame_8.png,3.0
CAFE_SN11161_Frame_2.png,3.0
CAFE_SN11118_Frame_7.png,3.0
CAFE_SN11120_Frame_1.png,3.0
CAFE_SN10961_Frame_5.png,2.0
CAFE_SN10959_Frame_2.png,2.0
CAFE_SN11121_Frame_4.png,3.0
CAFE_SN11096_Frame_1.png,3.0
CAFE_SN10961_Frame_6.png,2.0
CAFE_SN11101_Frame_3.png,3.0
CAFE_SN11101_Frame_5.png,3.0
CAFE_SN11119_Frame_5.png,3.0
CAFE_SN11096_Frame_3.png,3.0
CAFE_SN9978_Frame_7.png,0.0
CAFE_SN10054_Frame_2.png,0.0
CAFE_SN11080_Frame_4.png,3.0
CAFE_SN11082_Frame_7.png,3.0
CAFE_SN11013_Frame_6.png,2.0
CAFE_SN10524_Frame_9.png,1.0
CAFE_SN10569_Frame_9.png,1.0
CAFE_SN10542_Frame_5.png,1.0
